subject_id,scenario_label,intimacy,motivation,action,p_action
284f6b5e-60c4-545f-8753-a73ee2962eb4,brunch,75,high,2,0.15
284f6b5e-60c4-545f-8753-a73ee2962eb4,brunch,75,high,3,0.4
284f6b5e-60c4-545f-8753-a73ee2962eb4,cooking,50,high,0,0.11
284f6b5e-60c4-545f-8753-a73ee2962eb4,cooking,50,high,1,0.73
284f6b5e-60c4-545f-8753-a73ee2962eb4,cooking,50,high,2,0.11
284f6b5e-60c4-545f-8753-a73ee2962eb4,cooking,50,high,3,0.05
284f6b5e-60c4-545f-8753-a73ee2962eb4,dip,0,low,0,0.36
284f6b5e-60c4-545f-8753-a73ee2962eb4,dip,0,low,1,0.39
284f6b5e-60c4-545f-8753-a73ee2962eb4,dip,0,low,2,0.15
284f6b5e-60c4-545f-8753-a73ee2962eb4,dip,0,low,3,0.1
284f6b5e-60c4-545f-8753-a73ee2962eb4,drinks,100,low,0,0.13
284f6b5e-60c4-545f-8753-a73ee2962eb4,drinks,100,low,1,0.13
284f6b5e-60c4-545f-8753-a73ee2962eb4,drinks,100,low,2,0.13
284f6b5e-60c4-545f-8753-a73ee2962eb4,drinks,100,low,3,0.61
284f6b5e-60c4-545f-8753-a73ee2962eb4,driving,0,high,0,0.5
284f6b5e-60c4-545f-8753-a73ee2962eb4,driving,0,high,1,0.5
284f6b5e-60c4-545f-8753-a73ee2962eb4,driving,0,high,2,0.0
284f6b5e-60c4-545f-8753-a73ee2962eb4,driving,0,high,3,0.0
284f6b5e-60c4-545f-8753-a73ee2962eb4,fair,75,high,0,0.1
284f6b5e-60c4-545f-8753-a73ee2962eb4,fair,75,high,1,0.66
284f6b5e-60c4-545f-8753-a73ee2962eb4,fair,75,high,2,0.12
284f6b5e-60c4-545f-8753-a73ee2962eb4,fair,75,high,3,0.12
284f6b5e-60c4-545f-8753-a73ee2962eb4,gala,75,low,0,0.65
284f6b5e-60c4-545f-8753-a73ee2962eb4,gala,75,low,1,0.15
284f6b5e-60c4-545f-8753-a73ee2962eb4,gala,75,low,2,0.1
284f6b5e-60c4-545f-8753-a73ee2962eb4,gala,75,low,3,0.1
284f6b5e-60c4-545f-8753-a73ee2962eb4,hike,100,low,0,0.52
284f6b5e-60c4-545f-8753-a73ee2962eb4,hike,100,low,1,0.16
284f6b5e-60c4-545f-8753-a73ee2962eb4,hike,100,low,2,0.16
284f6b5e-60c4-545f-8753-a73ee2962eb4,hike,100,low,3,0.16
284f6b5e-60c4-545f-8753-a73ee2962eb4,oysters,0,low,0,0.75
284f6b5e-60c4-545f-8753-a73ee2962eb4,oysters,0,low,1,0.25
284f6b5e-60c4-545f-8753-a73ee2962eb4,oysters,0,low,2,0.0
284f6b5e-60c4-545f-8753-a73ee2962eb4,oysters,0,low,3,0.0
284f6b5e-60c4-545f-8753-a73ee2962eb4,social,75,low,0,0.62
284f6b5e-60c4-545f-8753-a73ee2962eb4,social,75,low,1,0.2
284f6b5e-60c4-545f-8753-a73ee2962eb4,social,75,low,2,0.13
284f6b5e-60c4-545f-8753-a73ee2962eb4,social,75,low,3,0.05
284f6b5e-60c4-545f-8753-a73ee2962eb4,soup,50,low,0,0.68
284f6b5e-60c4-545f-8753-a73ee2962eb4,soup,50,low,1,0.16
284f6b5e-60c4-545f-8753-a73ee2962eb4,soup,50,low,2,0.08
284f6b5e-60c4-545f-8753-a73ee2962eb4,soup,50,low,3,0.08
284f6b5e-60c4-545f-8753-a73ee2962eb4,takeout,0,high,0,0.25
284f6b5e-60c4-545f-8753-a73ee2962eb4,takeout,0,high,1,0.43
284f6b5e-60c4-545f-8753-a73ee2962eb4,takeout,0,high,2,0.19
284f6b5e-60c4-545f-8753-a73ee2962eb4,takeout,0,high,3,0.13
284f6b5e-60c4-545f-8753-a73ee2962eb4,wedding,50,low,0,0.56
284f6b5e-60c4-545f-8753-a73ee2962eb4,wedding,50,low,1,0.22
284f6b5e-60c4-545f-8753-a73ee2962eb4,wedding,50,low,2,0.11
284f6b5e-60c4-545f-8753-a73ee2962eb4,wedding,50,low,3,0.11
286c8e36-7466-518d-a670-7f4fdbb008de,apples,0,low,0,0.58
286c8e36-7466-518d-a670-7f4fdbb008de,apples,0,low,1,0.22
286c8e36-7466-518d-a670-7f4fdbb008de,apples,0,low,2,0.12
286c8e36-7466-518d-a670-7f4fdbb008de,apples,0,low,3,0.08
286c8e36-7466-518d-a670-7f4fdbb008de,basketball,50,high,0,0.28
286c8e36-7466-518d-a670-7f4fdbb008de,basketball,50,high,1,0.6
286c8e36-7466-518d-a670-7f4fdbb008de,basketball,50,high,2,0.08
286c8e36-7466-518d-a670-7f4fdbb008de,basketball,50,high,3,0.04
286c8e36-7466-518d-a670-7f4fdbb008de,birthday,100,high,0,0.07
286c8e36-7466-518d-a670-7f4fdbb008de,birthday,100,high,1,0.23
286c8e36-7466-518d-a670-7f4fdbb008de,birthday,100,high,2,0.24
286c8e36-7466-518d-a670-7f4fdbb008de,birthday,100,high,3,0.46
286c8e36-7466-518d-a670-7f4fdbb008de,brunch,0,high,0,0.07
286c8e36-7466-518d-a670-7f4fdbb008de,brunch,0,high,1,0.51
286c8e36-7466-518d-a670-7f4fdbb008de,brunch,0,high,2,0.4
286c8e36-7466-518d-a670-7f4fdbb008de,brunch,0,high,3,0.02
286c8e36-7466-518d-a670-7f4fdbb008de,cooking,100,low,0,0.75
286c8e36-7466-518d-a670-7f4fdbb008de,cooking,100,low,1,0.15
286c8e36-7466-518d-a670-7f4fdbb008de,cooking,100,low,2,0.05
286c8e36-7466-518d-a670-7f4fdbb008de,cooking,100,low,3,0.05
286c8e36-7466-518d-a670-7f4fdbb008de,dip,0,low,0,0.01
286c8e36-7466-518d-a670-7f4fdbb008de,dip,0,low,1,0.9
286c8e36-7466-518d-a670-7f4fdbb008de,dip,0,low,2,0.08
286c8e36-7466-518d-a670-7f4fdbb008de,dip,0,low,3,0.01
286c8e36-7466-518d-a670-7f4fdbb008de,drinks,75,low,0,0.54
286c8e36-7466-518d-a670-7f4fdbb008de,drinks,75,low,1,0.33
286c8e36-7466-518d-a670-7f4fdbb008de,drinks,75,low,2,0.08
286c8e36-7466-518d-a670-7f4fdbb008de,drinks,75,low,3,0.05
286c8e36-7466-518d-a670-7f4fdbb008de,driving,50,low,0,0.49
286c8e36-7466-518d-a670-7f4fdbb008de,driving,50,low,1,0.39
286c8e36-7466-518d-a670-7f4fdbb008de,driving,50,low,2,0.08
286c8e36-7466-518d-a670-7f4fdbb008de,driving,50,low,3,0.04
286c8e36-7466-518d-a670-7f4fdbb008de,fair,75,high,0,0.09
286c8e36-7466-518d-a670-7f4fdbb008de,fair,75,high,1,0.45
286c8e36-7466-518d-a670-7f4fdbb008de,fair,75,high,2,0.39
286c8e36-7466-518d-a670-7f4fdbb008de,fair,75,high,3,0.07
286c8e36-7466-518d-a670-7f4fdbb008de,gala,100,low,0,0.51
286c8e36-7466-518d-a670-7f4fdbb008de,gala,100,low,1,0.23
286c8e36-7466-518d-a670-7f4fdbb008de,gala,100,low,2,0.14
286c8e36-7466-518d-a670-7f4fdbb008de,gala,100,low,3,0.12
286c8e36-7466-518d-a670-7f4fdbb008de,hike,50,low,0,0.57
286c8e36-7466-518d-a670-7f4fdbb008de,hike,50,low,1,0.27
286c8e36-7466-518d-a670-7f4fdbb008de,hike,50,low,2,0.13
286c8e36-7466-518d-a670-7f4fdbb008de,hike,50,low,3,0.03
286c8e36-7466-518d-a670-7f4fdbb008de,oysters,0,high,0,0.2
286c8e36-7466-518d-a670-7f4fdbb008de,oysters,0,high,1,0.63
286c8e36-7466-518d-a670-7f4fdbb008de,oysters,0,high,2,0.15
286c8e36-7466-518d-a670-7f4fdbb008de,oysters,0,high,3,0.02
286c8e36-7466-518d-a670-7f4fdbb008de,social,100,high,0,0.1
286c8e36-7466-518d-a670-7f4fdbb008de,social,100,high,1,0.22
286c8e36-7466-518d-a670-7f4fdbb008de,social,100,high,2,0.39
286c8e36-7466-518d-a670-7f4fdbb008de,social,100,high,3,0.29
286c8e36-7466-518d-a670-7f4fdbb008de,soup,75,low,0,0.41
286c8e36-7466-518d-a670-7f4fdbb008de,soup,75,low,1,0.28
286c8e36-7466-518d-a670-7f4fdbb008de,soup,75,low,2,0.25
286c8e36-7466-518d-a670-7f4fdbb008de,soup,75,low,3,0.06
286c8e36-7466-518d-a670-7f4fdbb008de,takeout,75,high,0,0.13
286c8e36-7466-518d-a670-7f4fdbb008de,takeout,75,high,1,0.54
286c8e36-7466-518d-a670-7f4fdbb008de,takeout,75,high,2,0.28
286c8e36-7466-518d-a670-7f4fdbb008de,takeout,75,high,3,0.05
286c8e36-7466-518d-a670-7f4fdbb008de,wedding,50,high,0,0.13
286c8e36-7466-518d-a670-7f4fdbb008de,wedding,50,high,1,0.53
286c8e36-7466-518d-a670-7f4fdbb008de,wedding,50,high,2,0.26
286c8e36-7466-518d-a670-7f4fdbb008de,wedding,50,high,3,0.08
29e8397a-61e4-5062-ba20-43c1c9994cb4,apples,75,high,0,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,apples,75,high,1,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,apples,75,high,2,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,apples,75,high,3,1.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,basketball,0,low,0,1.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,basketball,0,low,1,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,basketball,0,low,2,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,basketball,0,low,3,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,birthday,0,low,0,1.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,birthday,0,low,1,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,birthday,0,low,2,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,birthday,0,low,3,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,brunch,50,high,0,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,brunch,50,high,1,1.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,brunch,50,high,2,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,brunch,50,high,3,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,cooking,0,high,0,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,cooking,0,high,1,1.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,cooking,0,high,2,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,cooking,0,high,3,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,dip,100,low,0,1.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,dip,100,low,1,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,dip,100,low,2,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,dip,100,low,3,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,drinks,75,high,0,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,drinks,75,high,1,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,drinks,75,high,2,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,drinks,75,high,3,1.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,driving,100,high,0,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,driving,100,high,1,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,driving,100,high,2,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,driving,100,high,3,1.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,fair,100,high,0,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,fair,100,high,1,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,fair,100,high,2,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,fair,100,high,3,1.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,gala,50,high,0,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,gala,50,high,1,1.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,gala,50,high,2,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,gala,50,high,3,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,hike,50,low,0,1.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,hike,50,low,1,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,hike,50,low,2,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,hike,50,low,3,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,oysters,0,high,0,1.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,oysters,0,high,1,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,oysters,0,high,2,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,oysters,0,high,3,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,social,50,low,0,0.75
29e8397a-61e4-5062-ba20-43c1c9994cb4,social,50,low,1,0.25
29e8397a-61e4-5062-ba20-43c1c9994cb4,social,50,low,2,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,social,50,low,3,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,soup,100,low,0,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,soup,100,low,1,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,soup,100,low,2,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,soup,100,low,3,1.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,takeout,75,low,0,0.19
29e8397a-61e4-5062-ba20-43c1c9994cb4,takeout,75,low,1,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,takeout,75,low,2,0.81
29e8397a-61e4-5062-ba20-43c1c9994cb4,takeout,75,low,3,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,wedding,75,low,0,0.74
29e8397a-61e4-5062-ba20-43c1c9994cb4,wedding,75,low,1,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,wedding,75,low,2,0.0
29e8397a-61e4-5062-ba20-43c1c9994cb4,wedding,75,low,3,0.26
2fc2c244-c59b-5f70-9d2c-6feaaf442214,apples,75,low,0,0.25
2fc2c244-c59b-5f70-9d2c-6feaaf442214,apples,75,low,1,0.25
2fc2c244-c59b-5f70-9d2c-6feaaf442214,apples,75,low,2,0.25
2fc2c244-c59b-5f70-9d2c-6feaaf442214,apples,75,low,3,0.25
2fc2c244-c59b-5f70-9d2c-6feaaf442214,basketball,0,high,0,0.5
2fc2c244-c59b-5f70-9d2c-6feaaf442214,basketball,0,high,1,0.5
2fc2c244-c59b-5f70-9d2c-6feaaf442214,basketball,0,high,2,0.0
2fc2c244-c59b-5f70-9d2c-6feaaf442214,basketball,0,high,3,0.0
2fc2c244-c59b-5f70-9d2c-6feaaf442214,birthday,100,high,0,0.17
2fc2c244-c59b-5f70-9d2c-6feaaf442214,birthday,100,high,1,0.27
2fc2c244-c59b-5f70-9d2c-6feaaf442214,birthday,100,high,2,0.28
2fc2c244-c59b-5f70-9d2c-6feaaf442214,birthday,100,high,3,0.28
2fc2c244-c59b-5f70-9d2c-6feaaf442214,brunch,100,high,0,0.01
2fc2c244-c59b-5f70-9d2c-6feaaf442214,brunch,100,high,1,0.33
2fc2c244-c59b-5f70-9d2c-6feaaf442214,brunch,100,high,2,0.33
2fc2c244-c59b-5f70-9d2c-6feaaf442214,brunch,100,high,3,0.33
2fc2c244-c59b-5f70-9d2c-6feaaf442214,cooking,100,low,0,0.32
2fc2c244-c59b-5f70-9d2c-6feaaf442214,cooking,100,low,1,0.32
2fc2c244-c59b-5f70-9d2c-6feaaf442214,cooking,100,low,2,0.32
2fc2c244-c59b-5f70-9d2c-6feaaf442214,cooking,100,low,3,0.04
2fc2c244-c59b-5f70-9d2c-6feaaf442214,dip,50,high,0,0.01
2fc2c244-c59b-5f70-9d2c-6feaaf442214,dip,50,high,1,0.33
2fc2c244-c59b-5f70-9d2c-6feaaf442214,dip,50,high,2,0.33
2fc2c244-c59b-5f70-9d2c-6feaaf442214,dip,50,high,3,0.33
2fc2c244-c59b-5f70-9d2c-6feaaf442214,drinks,0,low,0,0.25
2fc2c244-c59b-5f70-9d2c-6feaaf442214,drinks,0,low,1,0.25
2fc2c244-c59b-5f70-9d2c-6feaaf442214,drinks,0,low,2,0.25
2fc2c244-c59b-5f70-9d2c-6feaaf442214,drinks,0,low,3,0.25
2fc2c244-c59b-5f70-9d2c-6feaaf442214,driving,0,high,0,0.5
2fc2c244-c59b-5f70-9d2c-6feaaf442214,driving,0,high,1,0.5
2fc2c244-c59b-5f70-9d2c-6feaaf442214,driving,0,high,2,0.0
2fc2c244-c59b-5f70-9d2c-6feaaf442214,driving,0,high,3,0.0
2fc2c244-c59b-5f70-9d2c-6feaaf442214,fair,50,low,0,0.1
2fc2c244-c59b-5f70-9d2c-6feaaf442214,fair,50,low,1,0.7
2fc2c244-c59b-5f70-9d2c-6feaaf442214,fair,50,low,2,0.1
2fc2c244-c59b-5f70-9d2c-6feaaf442214,fair,50,low,3,0.1
2fc2c244-c59b-5f70-9d2c-6feaaf442214,gala,75,high,0,0.05
2fc2c244-c59b-5f70-9d2c-6feaaf442214,gala,75,high,1,0.08
2fc2c244-c59b-5f70-9d2c-6feaaf442214,gala,75,high,2,0.4
2fc2c244-c59b-5f70-9d2c-6feaaf442214,gala,75,high,3,0.47
2fc2c244-c59b-5f70-9d2c-6feaaf442214,hike,75,high,0,0.19
2fc2c244-c59b-5f70-9d2c-6feaaf442214,hike,75,high,1,0.27
2fc2c244-c59b-5f70-9d2c-6feaaf442214,hike,75,high,2,0.27
2fc2c244-c59b-5f70-9d2c-6feaaf442214,hike,75,high,3,0.27
2fc2c244-c59b-5f70-9d2c-6feaaf442214,oysters,0,low,0,0.49
2fc2c244-c59b-5f70-9d2c-6feaaf442214,oysters,0,low,1,0.45
2fc2c244-c59b-5f70-9d2c-6feaaf442214,oysters,0,low,2,0.04
2fc2c244-c59b-5f70-9d2c-6feaaf442214,oysters,0,low,3,0.02
2fc2c244-c59b-5f70-9d2c-6feaaf442214,social,100,low,0,0.7
2fc2c244-c59b-5f70-9d2c-6feaaf442214,social,100,low,1,0.1
2fc2c244-c59b-5f70-9d2c-6feaaf442214,social,100,low,2,0.1
2fc2c244-c59b-5f70-9d2c-6feaaf442214,social,100,low,3,0.1
2fc2c244-c59b-5f70-9d2c-6feaaf442214,soup,50,high,0,0.55
2fc2c244-c59b-5f70-9d2c-6feaaf442214,soup,50,high,1,0.07
2fc2c244-c59b-5f70-9d2c-6feaaf442214,soup,50,high,2,0.02
2fc2c244-c59b-5f70-9d2c-6feaaf442214,soup,50,high,3,0.36
2fc2c244-c59b-5f70-9d2c-6feaaf442214,takeout,50,low,0,0.3
2fc2c244-c59b-5f70-9d2c-6feaaf442214,takeout,50,low,1,0.2
2fc2c244-c59b-5f70-9d2c-6feaaf442214,takeout,50,low,2,0.25
2fc2c244-c59b-5f70-9d2c-6feaaf442214,takeout,50,low,3,0.25
2fc2c244-c59b-5f70-9d2c-6feaaf442214,wedding,75,low,0,0.47
2fc2c244-c59b-5f70-9d2c-6feaaf442214,wedding,75,low,1,0.02
2fc2c244-c59b-5f70-9d2c-6feaaf442214,wedding,75,low,2,0.04
2fc2c244-c59b-5f70-9d2c-6feaaf442214,wedding,75,low,3,0.47
31f4637c-d1b6-5e1e-9293-382cd082326f,apples,0,high,0,0.6
31f4637c-d1b6-5e1e-9293-382cd082326f,apples,0,high,1,0.4
31f4637c-d1b6-5e1e-9293-382cd082326f,apples,0,high,2,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,apples,0,high,3,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,basketball,100,high,0,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,basketball,100,high,1,1.0
31f4637c-d1b6-5e1e-9293-382cd082326f,basketball,100,high,2,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,basketball,100,high,3,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,birthday,75,low,0,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,birthday,75,low,1,0.5
31f4637c-d1b6-5e1e-9293-382cd082326f,birthday,75,low,2,0.5
31f4637c-d1b6-5e1e-9293-382cd082326f,birthday,75,low,3,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,brunch,50,high,0,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,brunch,50,high,1,1.0
31f4637c-d1b6-5e1e-9293-382cd082326f,brunch,50,high,2,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,brunch,50,high,3,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,cooking,75,high,0,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,cooking,75,high,1,1.0
31f4637c-d1b6-5e1e-9293-382cd082326f,cooking,75,high,2,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,cooking,75,high,3,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,dip,0,low,0,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,dip,0,low,1,1.0
31f4637c-d1b6-5e1e-9293-382cd082326f,dip,0,low,2,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,dip,0,low,3,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,drinks,75,high,0,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,drinks,75,high,1,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,drinks,75,high,2,1.0
31f4637c-d1b6-5e1e-9293-382cd082326f,drinks,75,high,3,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,driving,100,low,0,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,driving,100,low,1,1.0
31f4637c-d1b6-5e1e-9293-382cd082326f,driving,100,low,2,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,driving,100,low,3,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,fair,100,low,0,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,fair,100,low,1,1.0
31f4637c-d1b6-5e1e-9293-382cd082326f,fair,100,low,2,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,fair,100,low,3,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,gala,50,low,0,1.0
31f4637c-d1b6-5e1e-9293-382cd082326f,gala,50,low,1,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,gala,50,low,2,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,gala,50,low,3,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,hike,75,low,0,1.0
31f4637c-d1b6-5e1e-9293-382cd082326f,hike,75,low,1,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,hike,75,low,2,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,hike,75,low,3,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,oysters,0,low,0,1.0
31f4637c-d1b6-5e1e-9293-382cd082326f,oysters,0,low,1,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,oysters,0,low,2,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,oysters,0,low,3,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,social,50,low,0,1.0
31f4637c-d1b6-5e1e-9293-382cd082326f,social,50,low,1,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,social,50,low,2,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,social,50,low,3,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,soup,100,high,0,1.0
31f4637c-d1b6-5e1e-9293-382cd082326f,soup,100,high,1,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,soup,100,high,2,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,soup,100,high,3,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,takeout,50,high,0,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,takeout,50,high,1,1.0
31f4637c-d1b6-5e1e-9293-382cd082326f,takeout,50,high,2,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,takeout,50,high,3,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,wedding,0,high,0,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,wedding,0,high,1,1.0
31f4637c-d1b6-5e1e-9293-382cd082326f,wedding,0,high,2,0.0
31f4637c-d1b6-5e1e-9293-382cd082326f,wedding,0,high,3,0.0
34d93cc8-4149-5b12-8609-f3768e4c931e,apples,50,high,0,0.5
34d93cc8-4149-5b12-8609-f3768e4c931e,apples,50,high,1,0.5
34d93cc8-4149-5b12-8609-f3768e4c931e,apples,50,high,2,0.0
34d93cc8-4149-5b12-8609-f3768e4c931e,apples,50,high,3,0.0
34d93cc8-4149-5b12-8609-f3768e4c931e,basketball,100,high,0,0.0
34d93cc8-4149-5b12-8609-f3768e4c931e,basketball,100,high,1,0.26
34d93cc8-4149-5b12-8609-f3768e4c931e,basketball,100,high,2,0.34
34d93cc8-4149-5b12-8609-f3768e4c931e,basketball,100,high,3,0.4
34d93cc8-4149-5b12-8609-f3768e4c931e,birthday,50,high,0,0.0
34d93cc8-4149-5b12-8609-f3768e4c931e,birthday,50,high,1,0.97
34d93cc8-4149-5b12-8609-f3768e4c931e,birthday,50,high,2,0.03
34d93cc8-4149-5b12-8609-f3768e4c931e,birthday,50,high,3,0.0
34d93cc8-4149-5b12-8609-f3768e4c931e,brunch,0,high,0,0.0
34d93cc8-4149-5b12-8609-f3768e4c931e,brunch,0,high,1,1.0
34d93cc8-4149-5b12-8609-f3768e4c931e,brunch,0,high,2,0.0
34d93cc8-4149-5b12-8609-f3768e4c931e,brunch,0,high,3,0.0
34d93cc8-4149-5b12-8609-f3768e4c931e,cooking,100,high,0,0.0
34d93cc8-4149-5b12-8609-f3768e4c931e,cooking,100,high,1,0.53
34d93cc8-4149-5b12-8609-f3768e4c931e,cooking,100,high,2,0.21
34d93cc8-4149-5b12-8609-f3768e4c931e,cooking,100,high,3,0.26
34d93cc8-4149-5b12-8609-f3768e4c931e,dip,75,low,0,0.95
34d93cc8-4149-5b12-8609-f3768e4c931e,dip,75,low,1,0.05
34d93cc8-4149-5b12-8609-f3768e4c931e,dip,75,low,2,0.0
34d93cc8-4149-5b12-8609-f3768e4c931e,dip,75,low,3,0.0
34d93cc8-4149-5b12-8609-f3768e4c931e,drinks,50,low,0,0.85
34d93cc8-4149-5b12-8609-f3768e4c931e,drinks,50,low,1,0.09
34d93cc8-4149-5b12-8609-f3768e4c931e,drinks,50,low,2,0.06
34d93cc8-4149-5b12-8609-f3768e4c931e,drinks,50,low,3,0.0
34d93cc8-4149-5b12-8609-f3768e4c931e,driving,75,high,0,0.59
34d93cc8-4149-5b12-8609-f3768e4c931e,driving,75,high,1,0.34
34d93cc8-4149-5b12-8609-f3768e4c931e,driving,75,high,2,0.07
34d93cc8-4149-5b12-8609-f3768e4c931e,driving,75,high,3,0.0
34d93cc8-4149-5b12-8609-f3768e4c931e,fair,0,high,0,0.2
34d93cc8-4149-5b12-8609-f3768e4c931e,fair,0,high,1,0.8
34d93cc8-4149-5b12-8609-f3768e4c931e,fair,0,high,2,0.0
34d93cc8-4149-5b12-8609-f3768e4c931e,fair,0,high,3,0.0
34d93cc8-4149-5b12-8609-f3768e4c931e,gala,0,low,0,1.0
34d93cc8-4149-5b12-8609-f3768e4c931e,gala,0,low,1,0.0
34d93cc8-4149-5b12-8609-f3768e4c931e,gala,0,low,2,0.0
34d93cc8-4149-5b12-8609-f3768e4c931e,gala,0,low,3,0.0
34d93cc8-4149-5b12-8609-f3768e4c931e,hike,50,low,0,0.9
34d93cc8-4149-5b12-8609-f3768e4c931e,hike,50,low,1,0.1
34d93cc8-4149-5b12-8609-f3768e4c931e,hike,50,low,2,0.0
